movie_id,title,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
286,"English Patient, The (1996)",-0.118576705,-0.009529196,0.21908838,0.07090005,0.16204263,0.042019434,-0.098967336,0.04149783,-0.0553087,-0.18702212,-0.003942309,-0.04607832,0.11549141,0.13783495,-0.29580662,-0.10077984,0.0890687,0.3228469,-0.12429509,0.016130958,0.22295396,-0.045242775,0.07835621,-0.0066430597,0.24900904,-0.17061861,0.034698185,0.12525028,-0.15994436,0.31816903,0.08282885,-0.02877101,-0.071410716,-0.1429554,0.036275238,0.008018056,0.06739934,-0.09307185,-0.28410855,-0.08847278,-0.041826263,0.104426056,0.30249128,-0.20455089,0.23952758,0.23737495,-0.16589053,-0.14840782,-0.14858393,0.14867961,-0.17525445,0.21424888,0.061928034,-0.10313274,-0.20883563,-0.13420464,-0.2843157,0.037736114,0.21043037,-0.011178768,-0.07281738,0.20385726,-0.05356646,0.19512628
287,Marvin's Room (1996),0.06792173,-0.281543,0.26358986,-0.008294896,-0.30165657,-0.29182285,-0.20243098,0.13326968,0.07180299,-0.07607305,-0.31451967,-0.15421699,0.06573905,0.1821644,-0.4052499,-0.10448096,0.2937545,0.36388534,0.0028985627,-0.02452102,-0.09645166,-0.16635197,-0.0025305059,-0.25161546,0.3485913,-0.005744172,0.07166443,-0.20484795,-0.29423323,-0.2988036,-0.18168692,-0.09556861,0.26476756,-0.21064354,-0.16454239,0.28583956,0.117481604,-0.0813265,-0.18036632,0.19444378,-0.31752783,0.46465582,0.35115197,0.117485866,0.11742662,0.061849955,-0.07282207,-0.10119047,-0.43866217,0.09585865,0.21378641,0.13212001,0.18271108,0.08680846,0.060888696,0.26514333,0.08134129,-0.2971053,-0.34861916,-0.6321724,0.058022015,-0.00028870243,-0.33405462,0.17592768
288,Scream (1996),0.027060196,0.08566308,0.18137985,-0.09787829,-0.17961283,0.22124726,-0.011250902,0.006637991,-0.2765457,-0.045059945,0.008619173,-0.042515453,0.107549734,0.5480663,-0.3203269,-0.16972874,0.18079351,-0.13635233,0.057782806,0.035056446,0.5711111,0.059312105,-0.14560768,0.11090641,0.2000355,-0.30086964,-0.006825251,-0.059063666,0.010897964,-0.27266303,-0.026373914,0.17230646,0.09579306,-0.09078088,0.09675413,0.12842762,-0.061029527,-0.018023083,-0.14014642,-0.3486459,-0.15449359,0.019913226,-0.10038033,0.24295427,0.17883928,0.09721509,-0.049641907,-0.062044565,0.031514414,-0.04078426,-0.009007472,0.36065263,-0.093767144,-0.28718603,-0.07013183,-0.2808302,0.04030054,0.058962762,0.082110055,-0.3072333,0.11864137,0.025949152,-0.090945765,0.45788157
289,Evita (1996),0.3271082,-0.35735136,0.32552814,0.23176748,-0.2946156,0.097140215,0.19588439,-0.013465764,-0.20178267,-0.05085332,-0.17555757,-0.010522035,0.30498675,0.28700948,-0.2422771,-0.1213578,0.055550862,0.06873342,0.08086257,0.06152565,0.03234265,-0.25184703,-0.09219216,0.018680152,0.44414198,-0.04012189,-0.04773739,-0.1524895,-0.1356566,-0.22227041,0.025597049,-0.06438751,-0.021439612,-0.19128628,0.051671863,-0.214639,-0.24988389,-0.13478668,-0.2635203,0.07092111,-0.009390418,0.23626877,0.48223346,0.077348866,0.16439116,0.30906352,-0.060483783,-0.043650404,-0.37394744,0.06482626,0.054016758,0.21241905,-0.1313978,-0.17668062,-0.08589237,0.09503982,0.04134489,-0.16479273,-0.27140626,-0.21426976,-0.15345377,-0.14295533,0.044937782,0.09762832
290,Fierce Creatures (1997),-0.10285246,-0.31705213,0.28540096,-0.03384362,-0.3971831,0.1638822,-0.038792975,0.042274762,-0.37439692,0.16748431,-0.15924914,0.11167823,-0.0030726125,-0.03798937,-0.4770526,-0.10452559,-0.0003319309,-0.18288234,-0.046518866,0.23701638,0.020300845,-0.090886906,0.065494694,0.007816585,0.25645727,-0.027933924,0.042906538,0.021643272,0.12487663,0.005055666,0.072830155,0.079430506,-0.07392162,-0.32488346,-0.10438567,0.04035379,-0.24619547,-0.26668182,-0.11188487,0.24265939,-0.09934646,-0.05502701,0.0678391,-0.0273122,-0.20672053,-0.19817132,0.02816361,-0.22043689,-0.17153582,0.07723008,-0.16256449,0.19940367,0.22041103,-0.3038692,-0.24620204,-0.027791686,0.11382702,-0.27975595,-0.009993462,-0.070919216,0.023616992,-0.06640372,0.035712715,0.07635022
291,Absolute Power (1997),0.23068611,0.21256919,0.18267867,0.20975065,-0.5548766,-0.15245084,0.2955957,-0.21913171,-0.26946667,0.06724341,-0.09747975,-0.19647957,-0.07420201,0.12128209,-0.22702874,0.08164165,0.15579984,0.17700835,0.09534688,0.31848902,0.2841653,-0.018172853,0.13873069,0.0004831713,0.2520041,-0.12718453,-0.09925958,0.39264184,-0.039129626,0.19750226,0.03605504,-0.1908427,0.15262891,0.002545566,-0.054482993,-0.24065644,0.14610954,0.19272639,-0.10527273,0.07872165,-0.16594683,-0.091782264,-0.30033892,0.10175334,-0.13144563,0.20395528,-0.07107081,-0.3268919,-0.37267083,-0.16760373,-0.39265007,0.3428969,-0.12777026,-0.18487653,-0.112938486,-0.0072327387,-0.08273565,-0.4217654,0.038575742,-0.16631879,-0.2101654,0.006785963,-0.15051192,0.17771573
292,Rosewood (1997),-0.10558082,-0.18222196,0.3658024,0.299351,-0.15907717,0.07170135,-0.13205619,0.48587593,-0.49150795,0.075111985,-0.031059433,-0.123451106,0.7081541,0.2110748,-0.27400193,-0.11040092,-0.20689473,-0.14286363,0.10267333,0.011337404,0.03169765,-0.39785892,0.2897134,-0.15466389,0.39904207,-0.2122969,0.11897939,0.23912692,-0.19227533,0.04717355,0.048386913,0.027594607,0.063168846,-0.068948805,0.27812794,0.12911218,-0.070390195,-0.24952212,-0.26230448,0.15595426,0.07536761,-0.14452006,0.41451657,0.47092107,0.045953173,0.39240098,-0.18842734,-0.32093993,-0.20597738,0.25314033,-0.24526031,0.6818412,-0.17053114,-0.03289181,-0.09583028,0.24721593,-0.6423847,-0.22406001,-0.43498462,-0.09619163,0.36336917,0.1544809,-0.16979605,0.22063445
293,Donnie Brasco (1997),-0.035571095,0.20865,0.28713316,0.06779336,-0.08118377,0.227436,-0.24331596,0.044805415,-0.03947258,-0.0097409515,-0.19310206,-0.31267738,0.07929491,0.17308125,-0.1840628,-0.16559389,0.16509625,0.12969129,0.22449835,0.2129254,0.20550072,-0.005729727,-0.12396109,-0.028163336,0.0741174,-0.07498346,0.020770935,0.16289084,-0.25084412,0.08673078,0.05139153,0.0076325284,0.14412172,-0.073302776,-0.15824176,-0.20959044,-0.14636405,0.030617582,-0.10665713,0.18140052,-0.2498622,0.19618146,0.16792788,0.40360686,0.16086106,-0.03704688,-0.18131573,-0.10957073,-0.16988957,-0.31039396,0.06987574,0.25557923,0.06681972,-0.10757042,-0.036054853,0.19591185,-0.09808729,-0.18145205,-0.04132851,-0.10641636,-0.18600571,-0.15227617,0.00035775,0.15358007
294,Liar Liar (1997),0.21573023,-0.065171346,0.2971887,0.014954041,0.002676667,-0.015952416,0.27624997,0.013748166,-0.07288749,0.0894514,-0.08643888,-0.32337826,0.019030374,0.054337043,-0.43587205,-0.12221095,-0.020670207,-0.032639306,0.07068336,-0.21900451,0.36527118,0.2380619,0.13441305,0.21674855,0.26273915,-0.32094228,0.043813106,-0.13437703,-0.076857224,-0.08530408,0.013182055,-0.2040723,0.004219984,-0.13072295,0.03076322,-0.19713739,0.11574576,-0.19159994,-0.06836721,-0.25369126,-0.16924381,0.08674805,0.10661822,0.4148726,0.2354474,-0.05329251,-0.120482385,-0.3008404,-0.07287806,-0.10242742,0.052059375,0.08707103,0.047105923,-0.2281521,-0.20284526,-0.23818682,-0.22754389,-0.08653251,-0.1122976,-0.027252067,0.068025894,-0.033461776,0.07245437,0.21201803
295,Breakdown (1997),-0.17155966,-0.3687303,0.20922512,0.18308054,-0.36601618,-0.06459851,-0.16071974,-0.023007462,-0.35800517,0.07248991,-0.18788385,0.20080712,0.20682275,-0.30228984,-0.28062558,0.00081493973,-0.039477974,0.034098584,0.04138537,0.19983429,0.21945441,-0.061918475,0.28283545,-0.20223987,0.100984834,-0.018128676,0.07715208,-0.036005087,-0.04998532,0.19180585,0.23172058,0.026822634,0.14083073,-0.45086578,-0.15537362,0.2855996,0.07116312,-0.1080948,0.1964194,0.1625247,-0.25999695,-0.05898211,0.047572378,-0.10490865,0.17883609,0.22290508,0.17725791,-0.26897576,-0.36314243,0.138701,-0.017476842,0.09256008,0.05033732,-0.21505122,-0.102887705,-0.03210708,-0.34693074,-0.22705725,-0.3161798,-0.14514615,0.042769197,0.05749468,0.092533275,0.18879484
297,Ulee's Gold (1997),0.06486919,-0.41379532,0.43896088,-0.04412533,-0.15658836,-0.074280165,-0.41397187,0.35479787,-0.16232963,-0.047649384,-0.23409876,-0.23598887,0.13711385,0.29237673,-0.43245074,-0.1326283,0.18023635,0.095152855,0.13760331,0.023548136,-0.2212383,-0.5767667,0.008500467,-0.45396447,0.13550954,0.2951503,-0.38202882,-0.4152452,-0.5197805,-0.138148,0.5049049,0.09197483,-0.12771343,-0.32325596,-0.090179615,0.11288227,-0.1966336,0.55824924,-0.36592728,0.16741966,-0.21855298,0.51288223,0.52851784,-0.12838285,0.5929113,0.040399935,-0.16909939,-0.2552325,-0.18575712,-0.03037622,0.11899507,0.27348217,-0.09696145,-0.30970287,0.23626733,0.22062014,0.2974185,0.20328495,-0.24130426,-0.252149,0.17270057,0.19689147,-0.25548175,-0.105462186
298,Face/Off (1997),0.20125246,0.037168022,0.17662299,-0.021727145,-0.059943583,0.072581574,-0.1637928,-0.09410533,-0.22549844,0.09509452,-0.11570683,-0.25451368,0.1445276,0.16870798,-0.33772206,-0.015150698,0.08939151,0.11861323,0.09197172,0.041930377,0.34401238,-0.14639974,0.036628667,0.12783957,0.16623439,-0.107173465,-0.030022094,-0.0055129416,-0.17605856,-0.058460496,-0.01119069,0.10213747,0.11334215,-0.010991144,-0.022310609,-0.26870024,-0.20863491,0.016632847,-0.14619346,0.051171996,-0.16252469,0.07136008,0.08388949,0.31185678,-0.039882317,-0.066001296,-0.049377177,-0.122771904,-0.101040155,-0.21063587,0.045697022,0.22040872,0.10032988,-0.38188663,-0.18275456,0.00878506,-0.0967245,-0.260575,0.038618967,0.0631527,-0.10223994,0.040303774,0.10345611,0.14778769
300,Air Force One (1997),0.3369838,0.03920841,0.16897449,-0.09243523,0.009704564,0.16274582,0.116151445,0.017207662,-0.23872586,0.1841798,0.09613666,0.0060060974,0.17308448,0.29491752,-0.3926764,-0.14867756,0.069857724,0.27283973,0.1986705,-0.2036669,0.40574235,0.116190694,0.10920562,-0.1004239,0.41974157,-0.01501884,0.028235925,-0.10311747,-0.15200791,-0.0030441938,0.30863586,0.09867275,0.071796566,-0.19960165,-0.10453828,0.04311871,0.08124204,-0.026729746,-0.4062132,-0.09659106,-0.25341982,-0.17529312,0.17450579,0.22468524,0.21982233,0.3166201,-0.11577095,-0.32920954,-0.06496947,-0.1994367,-0.15777686,0.17676663,0.006207761,0.28170013,-0.0677435,-0.11791944,-0.096940845,-0.06493098,0.2205105,-0.13974883,0.16269681,-0.04819732,-0.15053347,0.2516485
301,In & Out (1997),0.38727078,-0.21728574,0.452192,0.31030822,-0.1223584,0.13192657,0.21458289,0.28605816,-0.1885067,-0.028242655,0.08647909,-0.08229284,0.21754487,0.11287615,-0.3702421,-0.2756742,0.08736047,0.26371756,0.17798197,0.06735607,0.086786024,0.16824755,-0.19142118,-0.028426,0.48262528,-0.09611198,0.14281726,0.050977204,-0.50820667,-0.055133943,-0.019915318,0.036134217,-0.051727153,-0.035544258,-0.060315687,-0.19654787,0.11808501,-0.062922955,-0.33984852,0.10718991,0.029885424,0.32300085,0.09167794,0.026055051,-0.12567876,0.27309012,-0.15435734,0.014915903,-0.28943682,0.1042906,-0.090768285,0.1318246,0.31847975,-0.053244047,0.018026225,-0.093344845,-0.26585045,-0.12254566,0.09359878,-0.18516487,0.05435879,-0.122093864,0.13037044,0.3727442
302,L.A. Confidential (1997),-0.044200156,-0.075588115,0.0923146,0.14911927,0.31967574,-0.014493735,-0.17013048,0.15294692,-0.20301163,0.09524464,0.06280891,-0.055391762,0.10343344,0.19106685,-0.089075364,-0.085427076,0.111864515,0.15985197,0.021838784,-0.1012745,0.24606813,-0.10497316,-0.105218105,-0.13361022,0.18221614,-0.17386208,0.0010314657,0.15746126,-0.2933778,0.18998495,0.116135806,-0.08138862,-0.064149156,-0.10900224,0.011022691,0.06575651,0.04198517,-0.13107242,-0.27034652,-0.13092746,-0.11380324,0.091664255,0.32638645,-0.070065066,0.24359679,0.14290036,-0.16704828,-0.11673169,-0.035372786,-0.15287231,-0.15317051,0.63920826,0.24925658,-0.04705104,0.020098789,-0.2293893,-0.22053431,0.04311451,0.20255142,-0.20080253,-0.1217301,0.20614597,0.007576878,0.23930745
303,Ulee's Gold (1997),-0.12033272,0.1600732,0.5043643,0.20794818,-0.101388164,0.22327657,-0.44560155,0.55420417,-0.05513092,0.012130817,0.15729958,-0.17268173,0.22142704,0.18410113,-0.4201303,-0.122158006,-0.13015597,0.2042861,0.10001064,0.12606595,0.04983968,-0.24042304,-0.022532789,-0.22722466,0.37998915,0.11004262,-0.28350556,-0.31074998,-0.6140762,0.30926424,0.40454218,-0.060941223,-0.4465899,0.06787354,0.114872724,-0.21308316,-0.073280394,0.42477745,-0.27900848,-0.10068506,0.18773581,0.20029701,0.38213113,0.0107782325,0.33747712,0.05900965,-0.09966328,-0.0057334155,-0.16097008,0.08663479,0.051573556,0.42014128,0.26916197,-0.37124792,0.23029718,0.032953475,-0.22785987,-0.0017644567,-0.51592654,-0.15949558,0.019534247,0.49328732,-0.14557391,-0.20868954
304,Fly Away Home (1996),0.043215156,-0.35491416,0.3304473,0.25017554,-0.38947842,0.3932839,0.15711229,0.19745557,-0.27852535,0.07466045,-0.011374424,-0.003123342,0.35045978,0.04388859,-0.4177801,0.015946738,0.102618776,-0.01570742,0.016203541,-0.058736365,-0.22281551,-0.2184578,-0.07625936,0.005684899,0.30563843,-0.18102027,-0.098225005,0.18753192,-0.525642,-0.10695272,0.052406315,0.1167093,0.04038041,0.1548052,0.18112093,-0.1633534,-0.14578658,-0.08306218,-0.1574737,0.06084076,-0.44953066,0.0967772,0.5094402,0.14980853,0.14600976,0.4687799,-0.035409167,-0.22649728,-0.1624077,0.10230491,-0.0041815294,0.3281679,-0.24912348,-0.1013947,-0.080495976,0.2394357,-0.12955503,-0.36133704,-0.42822397,-0.3215359,0.106099665,-0.118114255,-0.16127673,0.21059524
305,"Ice Storm, The (1997)",-0.0743438,-0.32088405,0.23517041,0.25110197,0.25490937,0.23082267,-0.40749788,0.5203771,0.03500666,0.3257842,0.19440049,-0.18544014,0.5643001,0.06019978,-0.41056535,-0.25349343,0.10589764,0.08733833,-0.044747774,0.3326863,-0.054717243,-0.4024251,0.21446763,-0.42371237,0.2573532,0.3774469,-0.4252234,-0.3162477,-0.77790874,-0.08783204,-0.019631747,-0.23158082,-0.18988827,-0.3738629,0.03308762,-0.2595364,0.07718473,0.35940513,-0.706653,-0.17617574,0.0140924435,0.3517996,0.51262033,0.07672933,0.668587,0.11335117,-0.30089664,-0.051238216,-0.3966588,0.17530224,0.1396464,0.50831527,0.06464882,-0.45685574,0.25299188,-0.085392304,-0.16241188,-0.08118354,-0.47561556,0.14089498,0.5587153,0.21011862,0.022950405,-0.00054651266
306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",0.25161213,-0.58361286,0.30153215,0.3058192,0.14226687,-0.050704513,-0.25530872,0.45371455,-0.26147622,-0.036946826,-0.19998613,-0.08976537,0.31258526,0.19368674,-0.51626575,-0.25665846,-0.0056448192,0.2893563,0.2391668,0.30092025,-0.33559287,-0.037553005,-0.048323516,-0.40530092,0.33044162,0.08333212,-0.2577411,-0.13422532,-0.55780077,-0.046000484,0.306097,-0.10412039,-0.20948915,-0.26825076,-0.046206776,0.2481148,-0.27112395,0.43708876,-0.455344,-0.3250907,0.052162353,0.41090196,0.66994715,-0.24316168,0.22110379,0.08545826,-0.07098962,-0.17238525,-0.25681886,0.13670476,0.25286773,0.3771495,-0.2346985,-0.2784521,0.2861108,0.075001486,-0.066142805,0.025704835,-0.3203193,-0.09749164,0.03397813,0.13848844,-0.033557706,0.07535545
307,"Devil's Advocate, The (1997)",0.099514745,-0.16737123,0.12589481,0.08823896,-0.15899435,-0.01578053,0.5110501,0.15942645,-0.06705781,-0.044689965,0.0809653,0.04262268,0.20065671,0.27312103,-0.10412352,0.10014724,0.014629441,0.013990777,0.11307107,0.24757203,0.5391644,0.0024873526,0.15304367,0.01174431,0.7582917,-0.57094586,-0.27818444,0.13808125,-0.18218069,0.053976376,0.043218393,-0.017653778,0.0679676,-0.31811157,0.16306883,-0.3563157,0.03736437,0.03755909,-0.39900935,-0.0074309185,-0.22771898,0.03096704,0.2645245,0.2991592,0.17103437,0.26700196,-0.25692314,-0.13513926,0.013111796,-0.11934747,-0.1267415,0.37793326,-0.14891072,-0.12069717,-0.054718096,-0.12239888,-0.2919886,-0.4386155,0.18210348,-0.09344385,-0.026064038,-0.01830111,-0.048348766,0.017652575
310,"Rainmaker, The (1997)",0.43812513,-0.16561635,0.6025881,0.37955433,-0.3206364,0.19978772,0.47521314,0.028499773,-0.068859294,0.24722916,0.17710616,0.24425066,0.3796911,0.22840899,-0.20362315,-0.08161608,-0.13919462,-0.07378617,0.008115905,0.05535466,0.08911431,-0.21339282,0.10742601,-0.17025672,0.6393475,-0.2444231,0.07403262,0.20337877,-0.60903215,-0.18802522,-0.08275921,0.039528567,0.089641646,-0.17339617,0.4253628,-0.070516445,0.06848908,-0.007434842,-0.284522,0.041282747,-0.14690897,0.17101295,0.23485233,0.0075843516,0.27527016,0.12948897,-0.13005188,-0.5148376,0.007916381,0.019410323,-0.092660315,0.4830607,0.32794875,0.0331555,-0.051800452,0.027370786,-0.5880825,-0.51109105,-0.18529932,-0.088851385,-0.18660441,0.18649913,0.24819042,0.1533128
311,"Wings of the Dove, The (1997)",0.02930383,-0.37299958,0.31765032,0.22028776,0.086235054,0.23641542,-0.29833674,0.29750332,-0.29151607,0.3159162,0.232708,-0.012320029,0.77389973,0.10004888,-0.49779978,-0.17014533,0.18330374,-0.03136023,0.05651719,0.08466985,-0.2023088,-0.16129027,0.26723814,-0.18917723,0.16155909,0.13591513,-0.073866844,-0.22726557,-0.6701091,0.11143054,0.104944296,-0.08544256,0.19200183,-0.037214674,0.23701444,-0.04697965,0.011082306,0.027495844,-0.30830058,-0.032853574,-0.09040136,0.19411018,0.45697814,0.22321074,0.3504639,0.23963663,-0.21597454,-0.29565182,-0.0076635215,0.20677197,0.30967864,0.5010437,-0.07971165,-0.14775996,0.14667068,0.19813825,-0.16873446,0.052288417,-0.29968166,-0.2228993,0.24933964,-0.12812056,-0.048595537,0.09182898
312,Midnight in the Garden of Good and Evil (1997),0.009646799,-0.004145903,0.35164648,0.43716705,0.124935955,0.23547336,0.080793,0.2972791,-0.023043282,0.029084874,0.016887795,-0.2210594,0.64448714,0.20599802,-0.17239459,-0.09876177,0.25863534,0.25421506,0.0055039306,0.38345104,-0.095374316,0.06424956,0.2215283,-0.14636774,0.32751262,0.3110878,-0.036120005,-0.031283196,-0.6394197,0.061711993,0.066012695,0.31171995,-0.14116523,-0.026848754,0.5926332,-0.056249283,0.057473227,-0.19216067,-0.3715153,-0.02755635,0.024889482,-0.039596844,0.37942827,0.28987503,0.28399602,0.34166288,-0.040326513,-0.084180646,0.13289428,0.07600723,0.2643873,0.6249378,-0.29036784,0.16347454,-0.066869065,-0.11299096,-0.31535554,-0.10954224,-0.37065783,-0.26268297,0.09962452,0.019942991,-0.14955515,0.11141639
313,Titanic (1997),0.15765855,0.09553321,0.13865392,0.08776609,0.18992895,0.06438901,0.052682325,0.09075863,-0.356685,0.2280965,0.18208054,0.15135853,-0.10352852,0.1140212,-0.2195347,-0.21363582,0.14548431,0.14662252,0.16888599,-0.015353756,0.39241505,-0.12992337,0.13124098,0.010504302,0.11250881,0.0033919788,0.04028544,-0.11364043,-0.3388456,0.094062194,0.17370039,0.22303095,-0.041497234,-0.22689581,-0.1117064,0.16419855,0.084767744,-0.16691609,-0.4101015,-0.052993577,-0.14613034,-0.12037483,0.25690237,0.10371884,0.41151014,0.12465553,-0.06052199,-0.232486,-0.048579372,-0.082481086,-0.20371915,0.42802307,0.09123026,0.16756912,-0.18480392,-0.10336835,-0.14846295,-0.14535119,0.22755189,-0.1233193,0.0074772616,0.053839143,-0.15699008,0.25624707
315,Apt Pupil (1998),0.28941235,0.011399441,0.34358233,0.25855464,0.04152401,-0.14792849,0.31184945,0.47499344,0.017546725,-0.03205493,0.019953994,-0.092401415,0.238142,0.20799585,-0.2245628,-0.06357353,0.015561188,0.14421663,0.09092727,0.13378373,0.30013916,-0.07218709,-0.32145244,-0.16261362,0.59457225,-0.35838524,0.10459875,0.041600768,-0.40214396,-0.12329515,0.108875826,0.089094125,-0.012974516,-0.10405926,0.11820869,-0.1938026,0.11098506,0.08609338,-0.21624802,0.1608546,0.04153356,-0.06116706,0.2174477,0.20499837,0.14839517,0.08743042,-0.082631856,-0.26409912,-0.043910675,0.013485921,-0.08010806,0.37785485,0.19396141,-0.08369825,-0.0011759748,-0.22612755,-0.089763194,-0.19766268,-0.18405752,0.092603266,-0.0018347199,0.20336916,0.052961655,-0.12707154
316,As Good As It Gets (1997),0.40806258,0.057614222,0.19971326,0.27853212,-0.1672529,-0.055864606,0.09175308,0.37763047,-0.054333556,0.08378454,0.2830388,-0.24325834,0.26143193,0.23028736,-0.25966784,-0.053172637,-0.04171681,0.10540799,-0.008121876,0.23107514,0.14496064,-0.24343714,-0.20122835,0.123339444,0.5407196,-0.20609254,-0.05961792,0.037729893,-0.32565874,-0.011752021,0.14779077,0.10543412,-0.11114204,-0.21282966,-0.017144693,-0.20922716,0.15367028,0.08171967,-0.2125272,0.009730825,-0.0391749,0.2393873,0.34036756,0.20260201,0.16147904,-0.2121778,-0.03529124,-0.10672387,-0.00066044554,0.040963124,-0.051748,0.38088876,0.032636523,-0.13020736,-0.16504002,-0.05239886,-0.14593919,-0.38243982,-0.0965046,-0.11119076,0.04202321,0.12394464,0.2254944,-0.2830139
317,In the Name of the Father (1993),0.037151087,0.111579984,0.14074512,-0.17905523,0.1771856,0.16896814,-0.13048017,0.11463205,-0.30455348,0.015833301,0.10357656,-0.17444617,0.04600123,-0.069324404,-0.031006547,0.08922317,0.09369329,-0.03825408,0.006906508,0.34944195,0.07404963,-0.09494414,-0.11306685,-0.11945498,0.21132547,-0.0663836,0.35628054,-0.06430459,-0.19319877,0.03591778,-0.0036824064,0.0078089307,0.12680233,-0.24763277,0.00973918,-0.033552837,0.26633498,-0.15723826,-0.100570634,0.09357719,0.03150659,-0.033609997,0.03047463,-0.00089554593,0.14312097,-0.031783387,0.06541584,-0.27036217,-0.25993612,-0.11937534,-0.07093134,0.19828342,-0.10148677,-0.2045975,-0.24467784,0.0015674913,0.14805675,0.024810493,-0.12472373,-0.14191309,-0.1433056,-0.051911477,-0.09822629,-0.09361586
318,Schindler's List (1993),0.13960116,0.07242524,0.32898226,0.04427177,-0.08136113,0.021362927,-0.049680017,-0.019936992,-0.17500977,-0.143835,-0.12024003,-0.097860016,0.055522855,-0.021976277,-0.13145618,0.060376987,-0.035419423,0.23093744,0.00059463043,0.09612305,0.107025184,0.06714937,-0.15736537,-0.15523167,0.032032803,-0.1932746,0.03281604,0.07518298,0.0027015759,0.26619923,0.16799258,-0.0013412526,-0.13915156,-0.15683031,0.08930226,0.079122834,-0.0087977,-0.10628243,-0.048844047,-0.006373866,0.01204286,0.098682076,0.07938188,-0.039320186,-0.05027,0.09129994,-0.050869994,-0.19237924,-0.1643635,-0.07335119,0.101665035,0.15682338,0.114901334,-0.17851567,-0.2014078,-0.024265317,0.21610044,-0.090090014,0.063069604,0.036570698,0.102281354,0.16761935,-0.011104949,0.11277068
319,Everyone Says I Love You (1996),0.10216014,-0.42428097,0.3811732,-0.03226837,-0.33416265,0.041227274,-0.23351447,0.19245116,-0.12640618,-0.0793874,-0.5553518,-0.32914966,0.2739514,0.12000289,0.007285843,-0.18221448,0.42303905,0.08511422,-0.11891762,-0.014667277,-0.14427146,-0.22503018,-0.35283178,-0.05007065,0.2652076,0.1958346,-0.18267538,-0.24215806,-0.38260302,-0.20408969,-0.11797391,0.035844773,0.14919911,-0.18331473,0.22819042,0.13318165,0.039148677,-0.21110716,-0.42921597,-0.11620475,-0.25611374,0.43289623,0.28327894,0.12965326,0.21818526,0.19211961,-0.33885396,-0.14269958,-0.14249305,0.34561825,0.10756866,0.31552482,-0.06661361,-0.20377564,0.25608677,0.15558067,-0.13759242,0.17977433,-0.02518921,-0.35567433,0.23081227,0.115140714,-0.16764654,-0.029340792
321,Mother (1996),0.11335493,-0.72035927,0.2972751,0.054095913,0.21504879,0.4619965,-0.21875285,0.2468954,-0.1947955,0.13004798,-0.2386572,0.07387398,0.5551678,0.08436153,-0.12856892,-0.19248989,0.26022512,0.05626882,0.010412803,0.35992867,0.049207054,-0.13124283,0.32956854,-0.36502987,0.4160213,-0.10488531,0.08502084,-0.12865451,-0.31991994,-0.14116263,0.018829307,-0.19910121,0.18661094,-0.14810355,0.19408132,0.07033875,-0.26518366,0.10679124,-0.42899537,-0.015739523,-0.10954699,0.10858004,0.4964514,-0.033156678,0.20172694,0.26910904,-0.31899792,-0.24531475,-0.3219358,0.26728573,0.2675861,0.16202128,-0.09422186,-0.22955725,-0.013471276,0.14817457,-0.37259668,0.07181363,-0.13748783,0.03837522,0.23559293,0.14372976,-0.10911394,-0.075031795
322,Murder at 1600 (1997),0.3558175,0.03896235,0.12998948,0.3037877,-0.30797678,0.05880846,0.30597427,-0.010562706,-0.67993957,0.25489077,-0.11415047,-0.054813456,-0.05660522,0.336755,-0.19624302,-0.02938354,0.11605334,0.087443225,0.03412776,0.2974974,0.24135959,0.116734356,0.2998388,0.09434716,0.38416055,-0.3584288,0.050354112,0.32830015,0.022566246,-0.05261056,0.103625864,0.030804334,-0.03772996,-0.12120718,0.3736024,-0.15172125,0.010048024,-0.055516936,0.035579823,-0.36492515,-0.21535063,0.10184468,0.07475474,0.25632516,0.11622743,0.4454117,-0.084878534,-0.45042482,-0.25184822,-0.23160565,-0.4432519,0.23532213,0.00094243005,-0.11120988,0.07466154,-0.10082714,-0.60552776,-0.54001474,-0.13932534,-0.3912045,0.08426125,-0.22301763,-0.13247767,0.21328391
